Species,Classification,Duplicate.1,Duplicate.2,Duplicate.1_TE_presence,Duplicate.2_TE_presence,Gene_Count,Gene_Percent,TE_Group
Egrandis,gbM-gbM,gbM,gbM,0,1,144,0.171428571428571,0-1
Egrandis,gbM-gbM,gbM,gbM,1,1,680,0.80952380952381,1-1
Egrandis,gbM-unM,gbM,unM,0,0,15,0.0245098039215686,0-0
Egrandis,gbM-unM,gbM,unM,1,0,45,0.0735294117647059,1-0
Egrandis,gbM-unM,gbM,unM,0,1,47,0.076797385620915,0-1
Egrandis,gbM-unM,gbM,unM,1,1,505,0.82516339869281,1-1
Egrandis,gbM-teM,gbM,teM,0,0,2,0.0144927536231884,0-0
Egrandis,gbM-teM,gbM,teM,1,0,3,0.0217391304347826,1-0
Egrandis,gbM-teM,gbM,teM,0,1,14,0.101449275362319,0-1
Egrandis,gbM-teM,gbM,teM,1,1,119,0.86231884057971,1-1
Eguineensis,unM-unM,unM,unM,0,0,402,0.165500205846027,0-0
Eguineensis,unM-unM,unM,unM,1,0,0,0,1-0
Eguineensis,unM-unM,unM,unM,0,1,1048,0.431453272951832,0-1
Eguineensis,unM-unM,unM,unM,1,1,979,0.403046521202141,1-1
Eguineensis,unM-teM,unM,teM,0,0,8,0.0457142857142857,0-0
Eguineensis,unM-teM,unM,teM,1,0,20,0.114285714285714,1-0
Eguineensis,unM-teM,unM,teM,0,1,49,0.28,0-1
Eguineensis,unM-teM,unM,teM,1,1,98,0.56,1-1
Eguineensis,gbM-gbM,gbM,gbM,0,0,27,0.10188679245283,0-0
Eguineensis,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Eguineensis,gbM-gbM,gbM,gbM,0,1,88,0.332075471698113,0-1
Eguineensis,gbM-gbM,gbM,gbM,1,1,150,0.566037735849057,1-1
Eguineensis,gbM-unM,gbM,unM,0,0,24,0.134831460674157,0-0
Eguineensis,gbM-unM,gbM,unM,1,0,40,0.224719101123595,1-0
Eguineensis,gbM-unM,gbM,unM,0,1,32,0.179775280898876,0-1
Eguineensis,gbM-unM,gbM,unM,1,1,82,0.460674157303371,1-1
Eguineensis,gbM-teM,gbM,teM,0,0,0,0,0-0
Eguineensis,gbM-teM,gbM,teM,1,0,2,0.08,1-0
Eguineensis,gbM-teM,gbM,teM,0,1,3,0.12,0-1
Eguineensis,gbM-teM,gbM,teM,1,1,20,0.8,1-1
Eguineensis,teM-teM,teM,teM,0,0,5,0.0704225352112676,0-0
Eguineensis,teM-teM,teM,teM,1,0,0,0,1-0
Eguineensis,teM-teM,teM,teM,0,1,8,0.112676056338028,0-1
Eguineensis,teM-teM,teM,teM,1,1,58,0.816901408450704,1-1
Esalsugineum,unM-teM,unM,teM,0,0,47,0.0716463414634146,0-0
Esalsugineum,unM-teM,unM,teM,1,0,37,0.0564024390243902,1-0
Esalsugineum,unM-teM,unM,teM,0,1,171,0.260670731707317,0-1
Esalsugineum,unM-teM,unM,teM,1,1,401,0.611280487804878,1-1
Esalsugineum,unM-unM,unM,unM,0,0,2019,0.253166144200627,0-0
Esalsugineum,unM-unM,unM,unM,1,0,0,0,1-0
Esalsugineum,unM-unM,unM,unM,0,1,3402,0.426583072100313,0-1
Esalsugineum,unM-unM,unM,unM,1,1,2554,0.32025078369906,1-1
Esalsugineum,teM-teM,teM,teM,0,0,66,0.0838627700127065,0-0
Esalsugineum,teM-teM,teM,teM,1,0,0,0,1-0
Esalsugineum,teM-teM,teM,teM,0,1,121,0.153748411689962,0-1
Esalsugineum,teM-teM,teM,teM,1,1,600,0.762388818297332,1-1
Esalsugineum,gbM-teM,gbM,teM,0,1,2,0.1,0-1
Esalsugineum,gbM-teM,gbM,teM,1,1,18,0.9,1-1
Esalsugineum,gbM-teM,gbM,teM,0,0,0,0,0-0
Esalsugineum,gbM-teM,gbM,teM,1,0,0,0,1-0
Esalsugineum,gbM-unM,gbM,unM,0,0,1,0.0909090909090909,0-0
Esalsugineum,gbM-unM,gbM,unM,1,0,3,0.272727272727273,1-0
Esalsugineum,gbM-unM,gbM,unM,0,1,0,0,0-1
Esalsugineum,gbM-unM,gbM,unM,1,1,7,0.636363636363636,1-1
Esalsugineum,gbM-gbM,gbM,gbM,1,1,1,1,1-1
Esalsugineum,gbM-gbM,gbM,gbM,0,0,0,0,0-0
Esalsugineum,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Esalsugineum,gbM-gbM,gbM,gbM,0,1,0,0,0-1
Fvesca,gbM-unM,gbM,unM,0,0,82,0.0947976878612717,0-0
Fvesca,gbM-unM,gbM,unM,1,0,169,0.195375722543353,1-0
Fvesca,gbM-unM,gbM,unM,0,1,159,0.183815028901734,0-1
Fvesca,gbM-unM,gbM,unM,1,1,455,0.526011560693642,1-1
Fvesca,unM-unM,unM,unM,0,0,295,0.0940688775510204,0-0
Fvesca,unM-unM,unM,unM,1,0,0,0,1-0
Fvesca,unM-unM,unM,unM,0,1,1000,0.318877551020408,0-1
Fvesca,unM-unM,unM,unM,1,1,1841,0.587053571428571,1-1
Fvesca,gbM-teM,gbM,teM,0,0,5,0.033112582781457,0-0
Fvesca,gbM-teM,gbM,teM,1,0,2,0.0132450331125828,1-0
Fvesca,gbM-teM,gbM,teM,0,1,37,0.245033112582781,0-1
Fvesca,gbM-teM,gbM,teM,1,1,107,0.708609271523179,1-1
Fvesca,unM-teM,unM,teM,0,0,18,0.0369609856262834,0-0
Fvesca,unM-teM,unM,teM,1,0,34,0.0698151950718686,1-0
Fvesca,unM-teM,unM,teM,0,1,78,0.160164271047228,0-1
Fvesca,unM-teM,unM,teM,1,1,357,0.73305954825462,1-1
Fvesca,gbM-gbM,gbM,gbM,0,0,63,0.0934718100890208,0-0
Fvesca,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Fvesca,gbM-gbM,gbM,gbM,0,1,277,0.410979228486647,0-1
Fvesca,gbM-gbM,gbM,gbM,1,1,334,0.495548961424332,1-1
Fvesca,teM-teM,teM,teM,0,0,15,0.0183823529411765,0-0
Fvesca,teM-teM,teM,teM,1,0,0,0,1-0
Fvesca,teM-teM,teM,teM,0,1,60,0.0735294117647059,0-1
Fvesca,teM-teM,teM,teM,1,1,741,0.908088235294118,1-1
Fxananassa,gbM-unM,gbM,unM,0,0,179,0.0468463752944255,0-0
Fxananassa,gbM-unM,gbM,unM,1,0,358,0.0936927505888511,1-0
Fxananassa,gbM-unM,gbM,unM,0,1,302,0.0790369013347291,0-1
Fxananassa,gbM-unM,gbM,unM,1,1,2982,0.780423972781994,1-1
Fxananassa,unM-unM,unM,unM,0,0,766,0.0465483714146816,0-0
Fxananassa,unM-unM,unM,unM,1,0,0,0,1-0
Fxananassa,unM-unM,unM,unM,0,1,2634,0.160063198833252,0-1
Fxananassa,unM-unM,unM,unM,1,1,13056,0.793388429752066,1-1
Fxananassa,gbM-teM,gbM,teM,0,0,8,0.0136752136752137,0-0
Fxananassa,gbM-teM,gbM,teM,1,0,19,0.0324786324786325,1-0
Fxananassa,gbM-teM,gbM,teM,0,1,33,0.0564102564102564,0-1
Fxananassa,gbM-teM,gbM,teM,1,1,525,0.897435897435897,1-1
Fxananassa,unM-teM,unM,teM,0,0,16,0.00920069005175388,0-0
Fxananassa,unM-teM,unM,teM,1,0,43,0.0247268545140886,1-0
Fxananassa,unM-teM,unM,teM,0,1,141,0.0810810810810811,0-1
Fxananassa,unM-teM,unM,teM,1,1,1539,0.884991374353077,1-1
Fxananassa,teM-teM,teM,teM,0,0,29,0.00917431192660551,0-0
Fxananassa,teM-teM,teM,teM,1,0,0,0,1-0
Fxananassa,teM-teM,teM,teM,0,1,204,0.0645365390699146,0-1
Fxananassa,teM-teM,teM,teM,1,1,2928,0.92628914900348,1-1
Fxananassa,gbM-gbM,gbM,gbM,0,0,151,0.0385400714650332,0-0
Fxananassa,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Fxananassa,gbM-gbM,gbM,gbM,0,1,557,0.142164369576314,0-1
Fxananassa,gbM-gbM,gbM,gbM,1,1,3210,0.819295558958652,1-1
Gmax,gbM-gbM,gbM,gbM,0,0,6,0.00332225913621262,0-0
Gmax,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Gmax,gbM-gbM,gbM,gbM,0,1,125,0.0692137320044297,0-1
Gmax,gbM-gbM,gbM,gbM,1,1,1675,0.927464008859358,1-1
Gmax,unM-unM,unM,unM,0,0,161,0.0101885837235793,0-0
Gmax,unM-unM,unM,unM,1,0,0,0,1-0
Gmax,unM-unM,unM,unM,0,1,1769,0.111947854701936,0-1
Gmax,unM-unM,unM,unM,1,1,13872,0.877863561574484,1-1
Gmax,gbM-unM,gbM,unM,0,0,9,0.00656934306569343,0-0
Gmax,gbM-unM,gbM,unM,1,0,60,0.0437956204379562,1-0
Gmax,gbM-unM,gbM,unM,0,1,39,0.0284671532846715,0-1
Gmax,gbM-unM,gbM,unM,1,1,1262,0.921167883211679,1-1
Gmax,unM-teM,unM,teM,0,0,4,0.00550964187327824,0-0
Gmax,unM-teM,unM,teM,1,0,8,0.0110192837465565,1-0
Gmax,unM-teM,unM,teM,0,1,27,0.0371900826446281,0-1
Gmax,unM-teM,unM,teM,1,1,687,0.946280991735537,1-1
Gmax,gbM-teM,gbM,teM,0,0,0,0,0-0
Gmax,gbM-teM,gbM,teM,1,0,6,0.0372670807453416,1-0
Gmax,gbM-teM,gbM,teM,0,1,9,0.0559006211180124,0-1
Gmax,gbM-teM,gbM,teM,1,1,146,0.906832298136646,1-1
Gmax,teM-teM,teM,teM,0,0,0,0,0-0
Gmax,teM-teM,teM,teM,1,0,0,0,1-0
Gmax,teM-teM,teM,teM,0,1,16,0.0449438202247191,0-1
Gmax,teM-teM,teM,teM,1,1,340,0.955056179775281,1-1
Graimondii,unM-teM,unM,teM,0,0,2,0.00208333333333333,0-0
Graimondii,unM-teM,unM,teM,1,0,11,0.0114583333333333,1-0
Graimondii,unM-teM,unM,teM,0,1,25,0.0260416666666667,0-1
Graimondii,unM-teM,unM,teM,1,1,922,0.960416666666667,1-1
Graimondii,gbM-teM,gbM,teM,0,0,0,0,0-0
Graimondii,gbM-teM,gbM,teM,1,0,6,0.0178041543026706,1-0
Graimondii,gbM-teM,gbM,teM,0,1,12,0.0356083086053412,0-1
Graimondii,gbM-teM,gbM,teM,1,1,319,0.946587537091988,1-1
Graimondii,unM-unM,unM,unM,0,0,17,0.00249339982399531,0-0
Graimondii,unM-unM,unM,unM,1,0,0,0,1-0
Graimondii,unM-unM,unM,unM,0,1,367,0.0538281020827222,0-1
Graimondii,unM-unM,unM,unM,1,1,6434,0.943678498093283,1-1
Graimondii,gbM-unM,gbM,unM,0,0,8,0.0051150895140665,0-0
Graimondii,gbM-unM,gbM,unM,1,0,44,0.0281329923273657,1-0
Graimondii,gbM-unM,gbM,unM,0,1,57,0.0364450127877238,0-1
Graimondii,gbM-unM,gbM,unM,1,1,1455,0.930306905370844,1-1
Graimondii,gbM-gbM,gbM,gbM,0,0,8,0.00350877192982456,0-0
Graimondii,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Graimondii,gbM-gbM,gbM,gbM,0,1,151,0.0662280701754386,0-1
Graimondii,gbM-gbM,gbM,gbM,1,1,2121,0.930263157894737,1-1
Graimondii,teM-teM,teM,teM,0,0,12,0.00869565217391304,0-0
Graimondii,teM-teM,teM,teM,1,0,0,0,1-0
Graimondii,teM-teM,teM,teM,0,1,53,0.0384057971014493,0-1
Graimondii,teM-teM,teM,teM,1,1,1315,0.952898550724638,1-1
Ljaponicus,gbM-teM,gbM,teM,0,0,0,0,0-0
Ljaponicus,gbM-teM,gbM,teM,1,0,1,0.00354609929078014,1-0
Ljaponicus,gbM-teM,gbM,teM,0,1,1,0.00354609929078014,0-1
Ljaponicus,gbM-teM,gbM,teM,1,1,280,0.99290780141844,1-1
Ljaponicus,unM-unM,unM,unM,0,0,0,0,0-0
Ljaponicus,unM-unM,unM,unM,1,0,0,0,1-0
Ljaponicus,unM-unM,unM,unM,0,1,23,0.0125136017410229,0-1
Ljaponicus,unM-unM,unM,unM,1,1,1815,0.987486398258977,1-1
Ljaponicus,gbM-unM,gbM,unM,0,0,0,0,0-0
Ljaponicus,gbM-unM,gbM,unM,1,0,8,0.010062893081761,1-0
Ljaponicus,gbM-unM,gbM,unM,0,1,4,0.0050314465408805,0-1
Ljaponicus,gbM-unM,gbM,unM,1,1,783,0.984905660377358,1-1
Ljaponicus,unM-teM,unM,teM,0,0,0,0,0-0
Ljaponicus,unM-teM,unM,teM,1,0,5,0.00859106529209622,1-0
Ljaponicus,unM-teM,unM,teM,0,1,5,0.00859106529209622,0-1
Ljaponicus,unM-teM,unM,teM,1,1,572,0.982817869415808,1-1
Ljaponicus,teM-teM,teM,teM,0,0,3,0.00258843830888697,0-0
Ljaponicus,teM-teM,teM,teM,1,0,0,0,1-0
Ljaponicus,teM-teM,teM,teM,0,1,29,0.0250215703192407,0-1
Ljaponicus,teM-teM,teM,teM,1,1,1127,0.972389991371872,1-1
Ljaponicus,gbM-gbM,gbM,gbM,0,0,2,0.00130039011703511,0-0
Ljaponicus,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Ljaponicus,gbM-gbM,gbM,gbM,0,1,26,0.0169050715214564,0-1
Ljaponicus,gbM-gbM,gbM,gbM,1,1,1510,0.981794538361508,1-1
Macuminata,gbM-unM,gbM,unM,0,0,275,0.284384694932782,0-0
Macuminata,gbM-unM,gbM,unM,1,0,228,0.235780765253361,1-0
Macuminata,gbM-unM,gbM,unM,0,1,222,0.229576008273009,0-1
Macuminata,gbM-unM,gbM,unM,1,1,242,0.250258531540848,1-1
Macuminata,gbM-teM,gbM,teM,0,0,63,0.0950226244343891,0-0
Macuminata,gbM-teM,gbM,teM,1,0,83,0.125188536953243,1-0
Macuminata,gbM-teM,gbM,teM,0,1,173,0.260935143288084,0-1
Macuminata,gbM-teM,gbM,teM,1,1,344,0.518853695324284,1-1
Macuminata,gbM-gbM,gbM,gbM,0,0,645,0.216225276567214,0-0
Macuminata,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Macuminata,gbM-gbM,gbM,gbM,0,1,1343,0.450217901441502,0-1
Macuminata,gbM-gbM,gbM,gbM,1,1,995,0.333556821991284,1-1
Macuminata,unM-unM,unM,unM,0,0,1701,0.293579565067311,0-0
Macuminata,unM-unM,unM,unM,1,0,0,0,1-0
Macuminata,unM-unM,unM,unM,0,1,2663,0.459613393165343,0-1
Macuminata,unM-unM,unM,unM,1,1,1430,0.246807041767346,1-1
Macuminata,unM-teM,unM,teM,0,0,25,0.116822429906542,0-0
Macuminata,unM-teM,unM,teM,1,0,30,0.14018691588785,1-0
Macuminata,unM-teM,unM,teM,0,1,73,0.341121495327103,0-1
Macuminata,unM-teM,unM,teM,1,1,86,0.401869158878505,1-1
Macuminata,teM-teM,teM,teM,0,0,17,0.117241379310345,0-0
Macuminata,teM-teM,teM,teM,1,0,0,0,1-0
Macuminata,teM-teM,teM,teM,0,1,29,0.2,0-1
Macuminata,teM-teM,teM,teM,1,1,99,0.682758620689655,1-1
Mdomestica,unM-teM,unM,teM,0,0,0,0,0-0
Mdomestica,unM-teM,unM,teM,1,0,2,0.00161290322580645,1-0
Mdomestica,unM-teM,unM,teM,0,1,9,0.00725806451612903,0-1
Mdomestica,unM-teM,unM,teM,1,1,1229,0.991129032258064,1-1
Mdomestica,gbM-teM,gbM,teM,0,1,3,0.0075187969924812,0-1
Mdomestica,gbM-teM,gbM,teM,1,1,396,0.992481203007519,1-1
Mdomestica,gbM-teM,gbM,teM,0,0,0,0,0-0
Mdomestica,gbM-teM,gbM,teM,1,0,0,0,1-0
Mdomestica,gbM-unM,gbM,unM,0,0,1,0.000974658869395711,0-0
Mdomestica,gbM-unM,gbM,unM,1,0,18,0.0175438596491228,1-0
Mdomestica,gbM-unM,gbM,unM,0,1,8,0.00779727095516569,0-1
Mdomestica,gbM-unM,gbM,unM,1,1,999,0.973684210526316,1-1
Mdomestica,unM-unM,unM,unM,0,0,0,0,0-0
Mdomestica,unM-unM,unM,unM,1,0,0,0,1-0
Mdomestica,unM-unM,unM,unM,0,1,68,0.0115078693518362,0-1
Mdomestica,unM-unM,unM,unM,1,1,5841,0.988492130648164,1-1
Mdomestica,teM-teM,teM,teM,0,0,0,0,0-0
Mdomestica,teM-teM,teM,teM,1,0,0,0,1-0
Mdomestica,teM-teM,teM,teM,0,1,7,0.00658513640639699,0-1
Mdomestica,teM-teM,teM,teM,1,1,1056,0.993414863593603,1-1
Mdomestica,gbM-gbM,gbM,gbM,0,0,0,0,0-0
Mdomestica,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Mdomestica,gbM-gbM,gbM,gbM,0,1,32,0.0153846153846154,0-1
Mdomestica,gbM-gbM,gbM,gbM,1,1,2048,0.984615384615385,1-1
Mesculenta,unM-unM,unM,unM,0,0,345,0.047573083287369,0-0
Mesculenta,unM-unM,unM,unM,1,0,0,0,1-0
Mesculenta,unM-unM,unM,unM,0,1,1830,0.25234418091561,0-1
Mesculenta,unM-unM,unM,unM,1,1,5077,0.700082735797022,1-1
Mesculenta,gbM-unM,gbM,unM,0,0,25,0.0248262164846077,0-0
Mesculenta,gbM-unM,gbM,unM,1,0,123,0.12214498510427,1-0
Mesculenta,gbM-unM,gbM,unM,0,1,114,0.113207547169811,0-1
Mesculenta,gbM-unM,gbM,unM,1,1,745,0.739821251241311,1-1
Mesculenta,unM-teM,unM,teM,0,0,2,0.00909090909090909,0-0
Mesculenta,unM-teM,unM,teM,1,0,8,0.0363636363636364,1-0
Mesculenta,unM-teM,unM,teM,0,1,23,0.104545454545455,0-1
Mesculenta,unM-teM,unM,teM,1,1,187,0.85,1-1
Mesculenta,teM-teM,teM,teM,0,0,0,0,0-0
Mesculenta,teM-teM,teM,teM,1,0,0,0,1-0
Mesculenta,teM-teM,teM,teM,0,1,10,0.0531914893617021,0-1
Mesculenta,teM-teM,teM,teM,1,1,178,0.946808510638298,1-1
Mesculenta,gbM-teM,gbM,teM,0,1,2,0.0425531914893617,0-1
Mesculenta,gbM-teM,gbM,teM,1,1,45,0.957446808510638,1-1
Mesculenta,gbM-teM,gbM,teM,0,0,0,0,0-0
Mesculenta,gbM-teM,gbM,teM,1,0,0,0,1-0
Mesculenta,gbM-gbM,gbM,gbM,0,0,20,0.0205549845837616,0-0
Mesculenta,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Mesculenta,gbM-gbM,gbM,gbM,0,1,190,0.195272353545735,0-1
Mesculenta,gbM-gbM,gbM,gbM,1,1,763,0.784172661870504,1-1
Mguttatus,gbM-unM,gbM,unM,0,0,2,0.00433839479392625,0-0
Mguttatus,gbM-unM,gbM,unM,1,0,12,0.0260303687635575,1-0
Mguttatus,gbM-unM,gbM,unM,0,1,16,0.03470715835141,0-1
Mguttatus,gbM-unM,gbM,unM,1,1,431,0.934924078091106,1-1
Mguttatus,gbM-gbM,gbM,gbM,0,0,22,0.00502742230347349,0-0
Mguttatus,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Mguttatus,gbM-gbM,gbM,gbM,0,1,305,0.0696983546617916,0-1
Mguttatus,gbM-gbM,gbM,gbM,1,1,4049,0.925274223034735,1-1
Mguttatus,unM-teM,unM,teM,0,0,2,0.0166666666666667,0-0
Mguttatus,unM-teM,unM,teM,1,0,1,0.00833333333333333,1-0
Mguttatus,unM-teM,unM,teM,0,1,10,0.0833333333333333,0-1
Mguttatus,unM-teM,unM,teM,1,1,107,0.891666666666667,1-1
Mguttatus,gbM-teM,gbM,teM,0,0,2,0.00203458799593082,0-0
Mguttatus,gbM-teM,gbM,teM,1,0,2,0.00203458799593082,1-0
Mguttatus,gbM-teM,gbM,teM,0,1,11,0.0111902339776195,0-1
Mguttatus,gbM-teM,gbM,teM,1,1,968,0.984740590030519,1-1
Mguttatus,unM-unM,unM,unM,0,0,3,0.005859375,0-0
Mguttatus,unM-unM,unM,unM,1,0,0,0,1-0
Mguttatus,unM-unM,unM,unM,0,1,40,0.078125,0-1
Mguttatus,unM-unM,unM,unM,1,1,469,0.916015625,1-1
Mguttatus,teM-teM,teM,teM,0,0,0,0,0-0
Mguttatus,teM-teM,teM,teM,1,0,0,0,1-0
Mguttatus,teM-teM,teM,teM,0,1,13,0.0167525773195876,0-1
Mguttatus,teM-teM,teM,teM,1,1,763,0.983247422680412,1-1
Mtruncatula,gbM-teM,gbM,teM,0,0,0,0,0-0
Mtruncatula,gbM-teM,gbM,teM,1,0,4,0.0048661800486618,1-0
Mtruncatula,gbM-teM,gbM,teM,0,1,5,0.00608272506082725,0-1
Mtruncatula,gbM-teM,gbM,teM,1,1,813,0.989051094890511,1-1
Mtruncatula,unM-teM,unM,teM,0,0,1,0.00105485232067511,0-0
Mtruncatula,unM-teM,unM,teM,1,0,3,0.00316455696202532,1-0
Mtruncatula,unM-teM,unM,teM,0,1,12,0.0126582278481013,0-1
Mtruncatula,unM-teM,unM,teM,1,1,932,0.983122362869198,1-1
Mtruncatula,unM-unM,unM,unM,0,0,4,0.00203873598369011,0-0
Mtruncatula,unM-unM,unM,unM,1,0,0,0,1-0
Mtruncatula,unM-unM,unM,unM,0,1,36,0.018348623853211,0-1
Mtruncatula,unM-unM,unM,unM,1,1,1922,0.979612640163099,1-1
Mtruncatula,teM-teM,teM,teM,0,0,0,0,0-0
Mtruncatula,teM-teM,teM,teM,1,0,0,0,1-0
Mtruncatula,teM-teM,teM,teM,0,1,16,0.0111809923130678,0-1
Mtruncatula,teM-teM,teM,teM,1,1,1415,0.988819007686932,1-1
Mtruncatula,gbM-unM,gbM,unM,0,0,0,0,0-0
Mtruncatula,gbM-unM,gbM,unM,1,0,5,0.00445632798573975,1-0
Mtruncatula,gbM-unM,gbM,unM,0,1,10,0.0089126559714795,0-1
Mtruncatula,gbM-unM,gbM,unM,1,1,1107,0.986631016042781,1-1
Mtruncatula,gbM-gbM,gbM,gbM,0,0,2,0.000666000666000666,0-0
Mtruncatula,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Mtruncatula,gbM-gbM,gbM,gbM,0,1,32,0.0106560106560107,0-1
Mtruncatula,gbM-gbM,gbM,gbM,1,1,2969,0.988677988677989,1-1
Osativa,gbM-teM,gbM,teM,0,0,0,0,0-0
Osativa,gbM-teM,gbM,teM,1,0,1,0.00218818380743982,1-0
Osativa,gbM-teM,gbM,teM,0,1,3,0.00656455142231947,0-1
Osativa,gbM-teM,gbM,teM,1,1,453,0.991247264770241,1-1
Osativa,teM-teM,teM,teM,0,0,0,0,0-0
Osativa,teM-teM,teM,teM,1,0,0,0,1-0
Osativa,teM-teM,teM,teM,0,1,13,0.00419625564880568,0-1
Osativa,teM-teM,teM,teM,1,1,3085,0.995803744351194,1-1
Osativa,gbM-unM,gbM,unM,0,0,1,0.00101419878296146,0-0
Osativa,gbM-unM,gbM,unM,1,0,5,0.0050709939148073,1-0
Osativa,gbM-unM,gbM,unM,0,1,11,0.0111561866125761,0-1
Osativa,gbM-unM,gbM,unM,1,1,969,0.982758620689655,1-1
Osativa,gbM-gbM,gbM,gbM,0,0,4,0.0030511060259344,0-0
Osativa,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Osativa,gbM-gbM,gbM,gbM,0,1,32,0.0244088482074752,0-1
Osativa,gbM-gbM,gbM,gbM,1,1,1275,0.97254004576659,1-1
Osativa,unM-teM,unM,teM,0,0,0,0,0-0
Osativa,unM-teM,unM,teM,1,0,2,0.00203873598369011,1-0
Osativa,unM-teM,unM,teM,0,1,4,0.00407747196738022,0-1
Osativa,unM-teM,unM,teM,1,1,975,0.99388379204893,1-1
Osativa,unM-unM,unM,unM,0,0,5,0.00119932837610938,0-0
Osativa,unM-unM,unM,unM,1,0,0,0,1-0
Osativa,unM-unM,unM,unM,0,1,53,0.0127128807867594,0-1
Osativa,unM-unM,unM,unM,1,1,4111,0.986087790837131,1-1
Phallii,unM-unM,unM,unM,0,0,120,0.0254560882477726,0-0
Phallii,unM-unM,unM,unM,1,0,0,0,1-0
Phallii,unM-unM,unM,unM,0,1,902,0.191344929995757,0-1
Phallii,unM-unM,unM,unM,1,1,3692,0.78319898175647,1-1
Phallii,unM-teM,unM,teM,0,0,1,0.0053475935828877,0-0
Phallii,unM-teM,unM,teM,1,0,2,0.0106951871657754,1-0
Phallii,unM-teM,unM,teM,0,1,19,0.101604278074866,0-1
Phallii,unM-teM,unM,teM,1,1,165,0.882352941176471,1-1
Phallii,gbM-unM,gbM,unM,0,0,36,0.0431654676258993,0-0
Phallii,gbM-unM,gbM,unM,1,0,96,0.115107913669065,1-0
Phallii,gbM-unM,gbM,unM,0,1,114,0.136690647482014,0-1
Phallii,gbM-unM,gbM,unM,1,1,588,0.705035971223022,1-1
Phallii,gbM-gbM,gbM,gbM,0,0,25,0.020259319286872,0-0
Phallii,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Phallii,gbM-gbM,gbM,gbM,0,1,290,0.235008103727715,0-1
Phallii,gbM-gbM,gbM,gbM,1,1,919,0.744732576985413,1-1
Phallii,gbM-teM,gbM,teM,0,0,2,0.0132450331125828,0-0
Phallii,gbM-teM,gbM,teM,1,0,5,0.033112582781457,1-0
Phallii,gbM-teM,gbM,teM,0,1,8,0.0529801324503311,0-1
Phallii,gbM-teM,gbM,teM,1,1,136,0.900662251655629,1-1
Phallii,teM-teM,teM,teM,0,0,5,0.0069060773480663,0-0
Phallii,teM-teM,teM,teM,1,0,0,0,1-0
Phallii,teM-teM,teM,teM,0,1,38,0.0524861878453039,0-1
Phallii,teM-teM,teM,teM,1,1,681,0.94060773480663,1-1
Ppersica,gbM-gbM,gbM,gbM,0,0,18,0.0233766233766234,0-0
Ppersica,gbM-gbM,gbM,gbM,1,0,0,0,1-0
Ppersica,gbM-gbM,gbM,gbM,0,1,182,0.236363636363636,0-1
Ppersica,gbM-gbM,gbM,gbM,1,1,570,0.74025974025974,1-1
Ppersica,gbM-unM,gbM,unM,0,0,22,0.0287958115183246,0-0
Ppersica,gbM-unM,gbM,unM,1,0,78,0.102094240837696,1-0
Ppersica,gbM-unM,gbM,unM,0,1,71,0.0929319371727749,0-1
Ppersica,gbM-unM,gbM,unM,1,1,593,0.776178010471204,1-1
Ppersica,teM-teM,teM,teM,0,0,0,0,0-0
Ppersica,teM-teM,teM,teM,1,0,0,0,1-0
Ppersica,teM-teM,teM,teM,0,1,11,0.027431421446384,0-1
Ppersica,teM-teM,teM,teM,1,1,390,0.972568578553616,1-1
Ppersica,unM-unM,unM,unM,0,0,57,0.0201342281879195,0-0
Ppersica,unM-unM,unM,unM,1,0,0,0,1-0
Ppersica,unM-unM,unM,unM,0,1,446,0.157541504768633,0-1
Ppersica,unM-unM,unM,unM,1,1,2328,0.822324267043448,1-1
Ppersica,unM-teM,unM,teM,0,0,8,0.0205128205128205,0-0
Ppersica,unM-teM,unM,teM,1,0,12,0.0307692307692308,1-0
Ppersica,unM-teM,unM,teM,0,1,22,0.0564102564102564,0-1
Ppersica,unM-teM,unM,teM,1,1,348,0.892307692307692,1-1
Ppersica,gbM-teM,gbM,teM,0,0,0,0,0-0
Ppersica,gbM-teM,gbM,teM,1,0,4,0.025,1-0
Ppersica,gbM-teM,gbM,teM,0,1,11,0.06875,0-1
Ppersica,gbM-teM,gbM,teM,1,1,145,0.90625,1-1
Ptrichocarpa,unM-unM,unM,unM,0,0,86,0.00894901144640999,0-0
Ptrichocarpa,unM-unM,unM,unM,1,0,0,0,1-0
Ptrichocarpa,unM-unM,unM,unM,0,1,891,0.0927159209157128,0-1
Ptrichocarpa,unM-unM,unM,unM,1,1,8633,0.898335067637877,1-1
Ptrichocarpa,gbM-unM,gbM,unM,0,0,7,0.00582362728785358,0-0
Ptrichocarpa,gbM-unM,gbM,unM,1,0,73,0.0607321131447587,1-0
